,Entity,Year,Annual CO₂ emissions,Share of global cumulative CO₂ emissions,Annual per capita CO2 emissions,Population (historical estimates),GDP,Country Size
412,Algeria,1976,39131068,0.06267527,2.371505715,16500516,17.72824093,"2,381,740"
413,Algeria,1977,41844910,0.06823815,2.442186958,17134196,20.97211369,"2,381,740"
414,Algeria,1978,62455264,0.07702226,3.542024493,17632646,26.36449131,"2,381,740"
415,Algeria,1979,45545550,0.0822491,2.507050979,18166982,33.24370686,"2,381,740"
416,Algeria,1980,66416464,0.09062003,3.544219237,18739378,42.34582908,"2,381,740"
417,Algeria,1981,46341984,0.09530736,2.394766754,19351356,44.34859046,"2,381,740"
418,Algeria,1982,39173030,0.09861941,1.958641903,20000098,45.20716747,"2,381,740"
419,Algeria,1983,52503910,0.10374645,2.538614774,20682110,48.8013698,"2,381,740"
420,Algeria,1984,70946536,0.11119948,3.316261008,21393532,53.69854829,"2,381,740"
421,Algeria,1985,72609070,0.1183588,3.280593017,22132910,57.93786867,"2,381,740"
422,Algeria,1986,76080390,0.12554374,3.324819863,22882560,63.6920079,"2,381,740"
423,Algeria,1987,83883496,0.13326801,3.556480432,23586098,66.74581838,"2,381,740"
424,Algeria,1988,83708040,0.14038527,3.452871226,24243024,59.08939686,"2,381,740"
425,Algeria,1989,79808264,0.14654887,3.206501243,24889516,55.63472157,"2,381,740"
426,Algeria,1990,76737624,0.15192023,3.007187141,25518074,62.04850753,"2,381,740"
427,Algeria,1991,78806830,0.15715626,3.015501395,26133906,45.71567643,"2,381,740"
428,Algeria,1992,79883310,0.16235942,2.986481534,26748302,48.00313335,"2,381,740"
429,Algeria,1993,81943970,0.16748554,2.99564939,27354326,49.94558445,"2,381,740"
430,Algeria,1994,88608390,0.17304735,3.17172105,27937006,42.54317683,"2,381,740"
431,Algeria,1995,96776920,0.17912178,3.398301792,28478024,41.76429167,"2,381,740"
432,Algeria,1996,100039430,0.18509702,3.451463603,28984640,46.94155423,"2,381,740"
433,Algeria,1997,88369416,0.18954434,2.998009433,29476030,48.17761204,"2,381,740"
434,Algeria,1998,106536560,0.19561046,3.560158938,29924664,48.18778198,"2,381,740"
435,Algeria,1999,91449100,0.19981018,3.01353855,30346086,48.64067174,"2,381,740"
436,Algeria,2000,85398600,0.20310208,2.774968104,30774624,54.79039857,"2,381,740"
437,Algeria,2001,86839250,0.20633833,2.783221516,31200984,54.74469793,"2,381,740"
438,Algeria,2002,90692380,0.20966469,2.867770445,31624700,56.76035587,"2,381,740"
439,Algeria,2003,94580616,0.21291642,2.950491769,32055882,67.86385033,"2,381,740"
440,Algeria,2004,91714220,0.21558219,2.821092,32510184,85.33258119,"2,381,740"
441,Algeria,2005,110992510,0.21956803,3.367829415,32956690,103.198,"2,381,740"
442,Algeria,2006,105896180,0.22275358,3.167217595,33435082,117.027,"2,381,740"
443,Algeria,2007,109889440,0.22594102,3.233579635,33983836,134.977,"2,381,740"
444,Algeria,2008,111087410,0.2289679,3.213442901,34569592,171.001,"2,381,740"
445,Algeria,2009,118856330,0.232537,3.376980194,35196040,137.211,"2,381,740"
446,Algeria,2010,118353256,0.23558256,3.300761583,35856348,161.207,"2,381,740"
447,Algeria,2011,125094570,0.23877443,3.42316433,36543548,200.013,"2,381,740"
448,Algeria,2012,135674290,0.24247424,3.641229785,37260568,209.059,"2,381,740"
449,Algeria,2013,140786380,0.24629809,3.704843509,38000628,209.755,"2,381,740"
450,Algeria,2014,151282780,0.25060856,3.903047582,38760168,213.81,"2,381,740"
451,Algeria,2015,160087460,0.255298,4.048424774,39543148,165.979,"2,381,740"
452,Algeria,2016,158481630,0.2596706,3.928712694,40339328,160.034,"2,381,740"
453,Algeria,2017,165089600,0.26416984,4.013209859,41136548,170.097,"2,381,740"
454,Algeria,2018,171276020,0.26872766,4.085099991,41927008,174.911,"2,381,740"
455,Algeria,2019,178577220,0.27347794,4.18161022,42705372,171.76,"2,381,740"
456,Algeria,2020,169892770,0.2778428,3.909925161,43451668,145.744,"2,381,740"
457,Algeria,2021,180225200,0.28233275,4.079527069,44177964,163.472,"2,381,740"
458,Algeria,2022,176345140,0.28636345,,,194.998,"2,381,740"
459,Andorra,1870,0,0,0,3729,,468
460,Andorra,1871,0,0,0,3753,,468
461,Andorra,1872,0,0,0,3777,,468
462,Andorra,1873,0,0,0,3801,,468
463,Andorra,1874,0,0,0,3826,,468
464,Andorra,1875,0,0,0,3851,,468
465,Andorra,1876,0,0,0,3875,,468
466,Andorra,1877,0,0,0,3900,,468
467,Andorra,1878,0,0,0,3926,,468
468,Andorra,1879,0,0,0,3951,,468
469,Andorra,1880,0,0,0,3976,,468
470,Andorra,1881,0,0,0,4002,,468
471,Andorra,1882,0,0,0,4028,,468
472,Andorra,1883,0,0,0,4054,,468
473,Andorra,1884,0,0,0,4080,,468
474,Andorra,1885,0,0,0,4106,,468
475,Andorra,1886,0,0,0,4133,,468
476,Andorra,1887,0,0,0,4160,,468
477,Andorra,1888,0,0,0,4186,,468
478,Andorra,1889,0,0,0,4213,,468
479,Andorra,1890,0,0,0,4241,,468
480,Andorra,1891,0,0,0,4268,,468
481,Andorra,1892,0,0,0,4295,,468
482,Andorra,1893,0,0,0,4323,,468
483,Andorra,1894,0,0,0,4351,,468
484,Andorra,1895,0,0,0,4379,,468
485,Andorra,1896,0,0,0,4407,,468
486,Andorra,1897,0,0,0,4436,,468
487,Andorra,1898,0,0,0,4464,,468
488,Andorra,1899,0,0,0,4493,,468
489,Andorra,1900,0,0,0,4522,,468
490,Andorra,1901,0,0,0,4551,,468
491,Andorra,1902,0,0,0,4581,,468
492,Andorra,1903,0,0,0,4610,,468
493,Andorra,1904,0,0,0,4640,,468
494,Andorra,1905,0,0,0,4670,,468
495,Andorra,1906,0,0,0,4700,,468
496,Andorra,1907,0,0,0,4730,,468
497,Andorra,1908,0,0,0,4761,,468
498,Andorra,1909,0,0,0,4802,,468
499,Andorra,1910,0,0,0,4855,,468
500,Andorra,1911,0,0,0,4920,,468
501,Andorra,1912,0,0,0,4996,,468
502,Andorra,1913,0,0,0,5085,,468
503,Andorra,1914,0,0,0,5176,,468
504,Andorra,1915,0,0,0,5268,,468
505,Andorra,1916,0,0,0,5361,,468
506,Andorra,1917,0,0,0,5456,,468
507,Andorra,1918,0,0,0,5557,,468
508,Andorra,1919,0,0,0,5617,,468
509,Andorra,1920,0,0,0,5637,,468
510,Andorra,1921,0,0,0,5617,,468
511,Andorra,1922,0,0,0,5557,,468
512,Andorra,1923,0,0,0,5456,,468
513,Andorra,1924,0,0,0,5358,,468
514,Andorra,1925,0,0,0,5261,,468
515,Andorra,1926,0,0,0,5166,,468
516,Andorra,1927,0,0,0,5073,,468
517,Andorra,1928,0,0,0,4981,,468
518,Andorra,1929,0,0,0,4919,,468
519,Andorra,1930,0,0,0,4885,,468
520,Andorra,1931,0,0,0,4880,,468
521,Andorra,1932,0,0,0,4904,,468
522,Andorra,1933,0,0,0,4956,,468
523,Andorra,1934,0,0,0,5009,,468
524,Andorra,1935,0,0,0,5062,,468
525,Andorra,1936,0,0,0,5116,,468
526,Andorra,1937,0,0,0,5170,,468
527,Andorra,1938,0,0,0,5225,,468
528,Andorra,1939,0,0,0,5280,,468
529,Andorra,1940,0,0,0,5337,,468
530,Andorra,1941,0,0,0,5393,,468
531,Andorra,1942,0,0,0,5450,,468
532,Andorra,1943,0,0,0,5508,,468
533,Andorra,1944,0,0,0,5567,,468
534,Andorra,1945,0,0,0,5626,,468
535,Andorra,1946,0,0,0,5686,,468
536,Andorra,1947,0,0,0,5746,,468
537,Andorra,1948,0,0,0,5807,,468
538,Andorra,1949,0,0,0,5893,,468
539,Andorra,1950,0,0,0,6028,,468
540,Andorra,1951,0,0,0,5848,,468
541,Andorra,1952,0,0,0,5475,,468
542,Andorra,1953,0,0,0,5335,,468
543,Andorra,1954,0,0,0,5590,,468
544,Andorra,1955,0,0,0,6139,,468
545,Andorra,1956,0,0,0,6730,,468
546,Andorra,1957,0,0,0,7353,,468
547,Andorra,1958,0,0,0,8020,,468
548,Andorra,1959,0,0,0,8723,,468
549,Andorra,1960,0,0,0,9473,,468
550,Andorra,1961,0,0,0,10238,,468
551,Andorra,1962,0,0,0,11037,,468
552,Andorra,1963,0,0,0,11865,,468
553,Andorra,1964,0,0,0,12718,,468
554,Andorra,1965,0,0,0,13585,,468
555,Andorra,1966,0,0,0,14569,,468
556,Andorra,1967,0,0,0,15768,,468
557,Andorra,1968,0,0,0,17103,,468
558,Andorra,1969,0,0,0,18471,,468
559,Andorra,1970,0,0,0,19885,0.078617711,468
560,Andorra,1971,0,0,0,21346,0.089406608,468
561,Andorra,1972,0,0,0,22855,0.113414397,468
562,Andorra,1973,0,0,0,24413,0.150841639,468
563,Andorra,1974,0,0,0,26025,0.186557082,468
564,Andorra,1975,0,0,0,27664,0.220112572,468
565,Andorra,1976,0,0,0,29314,0.227283851,468
566,Andorra,1977,0,0,0,30971,0.253997897,468
567,Andorra,1978,0,0,0,32597,0.308020261,468
568,Andorra,1979,0,0,0,34167,0.411548748,468
569,Andorra,1980,0,0,0,35639,0.446377777,468
570,Andorra,1981,0,0,0,37008,0.388983266,468
571,Andorra,1982,0,0,0,38617,0.375914744,468
572,Andorra,1983,0,0,0,40456,0.327850043,468
573,Andorra,1984,0,0,0,42202,0.330073081,468
574,Andorra,1985,0,0,0,43834,0.346742715,468
575,Andorra,1986,0,0,0,45625,0.481996013,468
576,Andorra,1987,0,0,0,47659,0.611299925,468
577,Andorra,1988,0,0,0,49680,0.721425939,468
578,Andorra,1989,0,0,0,51661,0.795489582,468
579,Andorra,1990,406704,5.03E-05,7.589177085,53590,1.028989692,468
580,Andorra,1991,406704,9.79E-05,7.333946443,55455,1.106891362,468
581,Andorra,1992,406704,0.000142926,7.097181747,57305,1.20999202,468
582,Andorra,1993,410368,0.000186029,6.934586072,59177,1.00709027,468
583,Andorra,1994,406704,0.00022648,6.661054425,61057,1.017544069,468
584,Andorra,1995,425024,0.000266754,6.752414845,62944,1.178745283,468
585,Andorra,1996,454336,0.000307888,7.080634604,64166,1.224024139,468
586,Andorra,1997,465328,0.000348047,7.191864239,64702,1.180645572,468
587,Andorra,1998,490976,0.00038884,7.529844795,65204,1.211953994,468
588,Andorra,1999,512960.03,0.00042963,7.81058287,65675,1.23984064,468
589,Andorra,2000,523952,0.000469234,7.924738339,66116,1.429047882,468
590,Andorra,2001,523952,0.000506871,7.723235212,67841,1.546912332,468
591,Andorra,2002,531280,0.000543131,7.49675453,70868,1.755989354,468
592,Andorra,2003,534944,0.000577306,7.235915541,73929,2.361636235,468
593,Andorra,2004,560592,0.000611551,7.285146199,76950,2.895047587,468
594,Andorra,2005,575248,0.000644848,7.204558833,79845,3.159826892,468
595,Andorra,2006,545936,0.000673544,6.803703842,80241,3.456264325,468
596,Andorra,2007,538608,0.000699738,6.888715515,78187,3.95239503,468
597,Andorra,2008,538608,0.000724334,7.080146701,76073,4.085780203,468
598,Andorra,2009,516623.97,0.000746362,6.992839237,73879,3.674190066,468
599,Andorra,2010,516623.97,0.000766319,7.221268206,71542,3.449925694,468
600,Andorra,2011,490976,0.000782804,6.955615057,70587,3.629133063,468
601,Andorra,2012,487312,0.000797943,6.860167523,71035,3.188653259,468
602,Andorra,2013,476320,0.000811426,6.672550256,71385,3.19351347,468
603,Andorra,2014,461664,0.00082315,6.443861314,71644,3.271686452,468
604,Andorra,2015,465328,0.000834569,6.483961765,71766,2.789882569,468
605,Andorra,2016,468992,0.000845705,6.463238841,72563,2.896611879,468
606,Andorra,2017,465328,0.000855809,6.300732536,73853,3.000160415,468
607,Andorra,2018,494640,0.000866872,6.592211531,75034,3.218418632,468
608,Andorra,2019,483648,0.000876642,6.333704378,76361,3.155150256,468
609,Andorra,2020,373728,0.000880576,4.808460816,77723,2.89100246,468
610,Andorra,2021,363046,0.000882814,4.592205624,79057,3.325143693,468
611,Andorra,2022,368645,0.000885109,,,3.352031094,468
612,Angola,1870,0,,0,2852547,,"1,246,700"
613,Angola,1871,0,,0,2872435,,"1,246,700"
614,Angola,1872,0,,0,2891341,,"1,246,700"
615,Angola,1873,0,,0,2909249,,"1,246,700"
616,Angola,1874,0,,0,2927264,,"1,246,700"
617,Angola,1875,0,,0,2945386,,"1,246,700"
618,Angola,1876,0,,0,2963618,,"1,246,700"
619,Angola,1877,0,,0,2981958,,"1,246,700"
620,Angola,1878,0,,0,3000408,,"1,246,700"
621,Angola,1879,0,,0,3018954,,"1,246,700"
622,Angola,1880,0,,0,3037598,,"1,246,700"
623,Angola,1881,0,,0,3056340,,"1,246,700"
624,Angola,1882,0,,0,3075181,,"1,246,700"
625,Angola,1883,0,,0,3094120,,"1,246,700"
626,Angola,1884,0,,0,3113172,,"1,246,700"
627,Angola,1885,0,,0,3132337,,"1,246,700"
628,Angola,1886,0,,0,3151616,,"1,246,700"
629,Angola,1887,0,,0,3171010,,"1,246,700"
630,Angola,1888,0,,0,3190519,,"1,246,700"
631,Angola,1889,0,,0,3203693,,"1,246,700"
632,Angola,1890,0,,0,3210508,,"1,246,700"
633,Angola,1891,0,,0,3210945,,"1,246,700"
634,Angola,1892,0,,0,3204981,,"1,246,700"
635,Angola,1893,0,,0,3192595,,"1,246,700"
636,Angola,1894,0,,0,3180253,,"1,246,700"
637,Angola,1895,0,,0,3167955,,"1,246,700"
638,Angola,1896,0,,0,3155700,,"1,246,700"
639,Angola,1897,0,,0,3143489,,"1,246,700"
640,Angola,1898,0,,0,3131321,,"1,246,700"
641,Angola,1899,0,,0,3117320,,"1,246,700"
642,Angola,1900,0,,0,3101503,,"1,246,700"
643,Angola,1901,0,,0,3083888,,"1,246,700"
644,Angola,1902,0,,0,3064493,,"1,246,700"
645,Angola,1903,0,,0,3043335,,"1,246,700"
646,Angola,1904,0,,0,3022320,,"1,246,700"
647,Angola,1905,0,,0,3001447,,"1,246,700"
648,Angola,1906,0,,0,2980714,,"1,246,700"
649,Angola,1907,0,,0,2960121,,"1,246,700"
650,Angola,1908,0,,0,2939666,,"1,246,700"
651,Angola,1909,0,,0,2921666,,"1,246,700"
652,Angola,1910,0,,0,2906100,,"1,246,700"
653,Angola,1911,0,,0,2892945,,"1,246,700"
654,Angola,1912,0,,0,2882183,,"1,246,700"
655,Angola,1913,0,,0,2873791,,"1,246,700"
656,Angola,1914,0,,0,2865420,,"1,246,700"
657,Angola,1915,0,,0,2857070,,"1,246,700"
658,Angola,1916,0,,0,2848742,,"1,246,700"
659,Angola,1917,0,,0,2840434,,"1,246,700"
660,Angola,1918,0,,0,2829072,,"1,246,700"
661,Angola,1919,0,,0,2828420,,"1,246,700"
662,Angola,1920,0,,0,2838595,,"1,246,700"
663,Angola,1921,0,,0,2859717,,"1,246,700"
664,Angola,1922,0,,0,2891905,,"1,246,700"
665,Angola,1923,0,,0,2935284,,"1,246,700"
666,Angola,1924,0,,0,2979313,,"1,246,700"
667,Angola,1925,0,,0,3024003,,"1,246,700"
668,Angola,1926,0,,0,3069363,,"1,246,700"
669,Angola,1927,0,,0,3115404,,"1,246,700"
670,Angola,1928,0,,0,3162135,,"1,246,700"
671,Angola,1929,0,,0,3208915,,"1,246,700"
672,Angola,1930,0,,0,3255737,,"1,246,700"
673,Angola,1931,0,,0,3302592,,"1,246,700"
674,Angola,1932,0,,0,3349470,,"1,246,700"
675,Angola,1933,0,,0,3396362,,"1,246,700"
676,Angola,1934,0,,0,3443911,,"1,246,700"
677,Angola,1935,0,,0,3492126,,"1,246,700"
678,Angola,1936,0,,0,3541016,,"1,246,700"
679,Angola,1937,0,,0,3590590,,"1,246,700"
680,Angola,1938,0,,0,3640858,,"1,246,700"
681,Angola,1939,0,,0,3694824,,"1,246,700"
682,Angola,1940,0,,0,3752594,,"1,246,700"
683,Angola,1941,0,,0,3814276,,"1,246,700"
684,Angola,1942,0,,0,3879980,,"1,246,700"
685,Angola,1943,0,,0,3949820,,"1,246,700"
686,Angola,1944,0,,0,4020916,,"1,246,700"
687,Angola,1945,0,,0,4093293,,"1,246,700"
688,Angola,1946,0,,0,4166972,,"1,246,700"
689,Angola,1947,0,,0,4241977,,"1,246,700"
690,Angola,1948,0,,0,4318333,,"1,246,700"
691,Angola,1949,0,,0,4397048,,"1,246,700"
692,Angola,1950,186864,8.10E-05,0.04172761,4478186,,"1,246,700"
693,Angola,1951,249152,0.000183856,0.054522091,4569744,,"1,246,700"
694,Angola,1952,311440,0.000306814,0.066775758,4663968,,"1,246,700"
695,Angola,1953,274681,0.000408415,0.057721602,4758721,,"1,246,700"
696,Angola,1954,347904,0.000532968,0.071726025,4850457,,"1,246,700"
697,Angola,1955,413735,0.000674389,0.083783893,4938121,,"1,246,700"
698,Angola,1956,501611,0.000838894,0.099880508,5022111,,"1,246,700"
699,Angola,1957,618681,0.001034897,0.121206998,5104334,,"1,246,700"
700,Angola,1958,592885,0.001209887,0.114327603,5185843,,"1,246,700"
701,Angola,1959,618592,0.001381584,0.117380911,5269954,,"1,246,700"
702,Angola,1960,548951,0.001518033,0.102469741,5357201,,"1,246,700"
703,Angola,1961,453707,0.001616172,0.083381667,5441328,,"1,246,700"
704,Angola,1962,1179127,0.001929132,0.213555608,5521405,,"1,246,700"
705,Angola,1963,1149723,0.002211781,0.205313875,5599831,,"1,246,700"
706,Angola,1964,1222914,0.002494789,0.215559521,5673208,,"1,246,700"
707,Angola,1965,1186155,0.002746718,0.206770122,5736588,,"1,246,700"
708,Angola,1966,1552466,0.003077626,0.268265246,5787056,,"1,246,700"
709,Angola,1967,991815,0.003238289,0.170195566,5827502,,"1,246,700"
710,Angola,1968,1669539,0.003554496,0.284506103,5868201,,"1,246,700"
711,Angola,1969,2783093,0.004114552,0.469451977,5928387,,"1,246,700"
712,Angola,1970,3577917,0.004813012,0.593382061,6029702,,"1,246,700"
713,Angola,1971,3405383,0.005417388,0.551295739,6177053,,"1,246,700"
714,Angola,1972,4500532,0.006211224,0.70710427,6364736,,"1,246,700"
715,Angola,1973,4873664,0.007016747,0.740876925,6578237,,"1,246,700"
716,Angola,1974,4866398,0.007765838,0.715384282,6802495,,"1,246,700"
717,Angola,1975,4408811,0.008373831,0.626899121,7032728,,"1,246,700"
718,Angola,1976,3280042,0.00871151,0.45137439,7266788,,"1,246,700"
719,Angola,1977,3527511,0.009063881,0.469589843,7511898,,"1,246,700"
720,Angola,1978,5399808,0.009716187,0.694813356,7771595,,"1,246,700"
721,Angola,1979,5489191,0.010331546,0.68246162,8043223,,"1,246,700"
722,Angola,1980,5334352,0.010883301,0.640374317,8330053,5.934073604,"1,246,700"
723,Angola,1981,5266774,0.011398123,0.610183375,8631461,5.553824464,"1,246,700"
724,Angola,1982,4635179,0.011786461,0.518061833,8947154,5.553824464,"1,246,700"
725,Angola,1983,5100535,0.012220965,0.549821898,9276704,5.787823809,"1,246,700"
726,Angola,1984,4985847,0.012602015,0.518402771,9617709,6.135166254,"1,246,700"
727,Angola,1985,4676114,0.012904997,0.468988773,9970631,7.558613008,"1,246,700"
728,Angola,1986,4633840,0.013179447,0.448468954,10332577,7.076793823,"1,246,700"
729,Angola,1987,5786029,0.013582592,0.541050733,10694060,8.089279285,"1,246,700"
730,Angola,1988,5049306,0.013851443,0.456526757,11060263,8.775116269,"1,246,700"
731,Angola,1989,4922750,0.01408363,0.430328935,11439505,10.20792252,"1,246,700"
732,Angola,1990,5089864,0.014317016,0.430299908,11828643,11.23627584,"1,246,700"
733,Angola,1991,5064054,0.014526172,0.414112279,12228698,10.40118871,"1,246,700"
734,Angola,1992,5164449,0.014747135,0.408822111,12632509,8.307826847,"1,246,700"
735,Angola,1993,5748389,0.015019399,0.440885632,13038277,6.084688936,"1,246,700"
736,Angola,1994,11353248,0.015896948,0.843353217,13462032,4.438321017,"1,246,700"
737,Angola,1995,12616650,0.016858675,0.906872917,13912258,5.53874926,"1,246,700"
738,Angola,1996,15248957,0.018036865,1.060181034,14383352,6.535434716,"1,246,700"
739,Angola,1997,15884249,0.019218748,1.068125272,14871148,7.675412601,"1,246,700"
740,Angola,1998,16513294,0.020407218,1.074603891,15366866,6.506381417,"1,246,700"
741,Angola,1999,17261278,0.021601677,1.087615154,15870759,6.152922942,"1,246,700"
742,Angola,2000,15995108,0.022603879,0.975664428,16394067,9.129594816,"1,246,700"
743,Angola,2001,15908461,0.023546493,0.939018512,16941584,8.936079251,"1,246,700"
744,Angola,2002,16080002,0.024447871,0.918010589,17516140,15.28559249,"1,246,700"
745,Angola,2003,17484428,0.025400428,0.964692905,18124346,17.81270463,"1,246,700"
746,Angola,2004,17015688,0.026244586,0.906481912,18771128,23.55205782,"1,246,700"
747,Angola,2005,15386819,0.026888145,0.791056967,19450962,36.97090102,"1,246,700"
748,Angola,2006,17144838,0.027622098,0.850339777,20162338,52.3810251,"1,246,700"
749,Angola,2007,17587936,0.028335216,0.841137976,20909692,65.26641571,"1,246,700"
750,Angola,2008,18750156,0.029091787,0.864400122,21691524,88.53866488,"1,246,700"
751,Angola,2009,20668332,0.029970296,0.918279339,22507674,70.30719647,"1,246,700"
752,Angola,2010,22983320,0.030938325,0.983698305,23364196,83.79947376,"1,246,700"
753,Angola,2011,23397032,0.031863403,0.964463344,24259120,111.79,"1,246,700"
754,Angola,2012,25940960,0.0329119,1.029881416,25188298,128.053,"1,246,700"
755,Angola,2013,25709742,0.03388685,0.983276483,26147012,132.339,"1,246,700"
756,Angola,2014,24767724,0.034746468,0.912983397,27128340,135.967,"1,246,700"
757,Angola,2015,26030358,0.035649147,0.925434209,28127724,90.49642063,"1,246,700"
758,Angola,2016,23992706,0.036379594,0.82294352,29154742,52.76161723,"1,246,700"
759,Angola,2017,22617028,0.036977742,0.748694165,30208634,73.69015505,"1,246,700"
760,Angola,2018,21434458,0.037459586,0.685386412,31273538,79.45068823,"1,246,700"
761,Angola,2019,19222174,0.037780944,0.594127972,32353592,70.89796271,"1,246,700"
762,Angola,2020,16764786,0.037989225,0.501511914,33428490,48.50156123,"1,246,700"
763,Angola,2021,17505714,0.03819199,0.50735647,34503776,66.50512999,"1,246,700"
764,Angola,2022,16070269,0.03829815,,,106.783,"1,246,700"
765,Anguilla,1870,0,,0,2815,,91
766,Anguilla,1871,0,,,,,91
767,Anguilla,1872,0,,,,,91
768,Anguilla,1873,0,,,,,91
769,Anguilla,1874,0,,,,,91
770,Anguilla,1875,0,,,,,91
771,Anguilla,1876,0,,,,,91
772,Anguilla,1877,0,,,,,91
773,Anguilla,1878,0,,,,,91
774,Anguilla,1879,0,,,,,91
775,Anguilla,1880,0,,0,3160,,91
776,Anguilla,1881,0,,,,,91
777,Anguilla,1882,0,,,,,91
778,Anguilla,1883,0,,,,,91
779,Anguilla,1884,0,,,,,91
780,Anguilla,1885,0,,,,,91
781,Anguilla,1886,0,,,,,91
782,Anguilla,1887,0,,,,,91
783,Anguilla,1888,0,,,,,91
784,Anguilla,1889,0,,,,,91
785,Anguilla,1890,0,,0,3650,,91
786,Anguilla,1891,0,,,,,91
787,Anguilla,1892,0,,,,,91
788,Anguilla,1893,0,,,,,91
789,Anguilla,1894,0,,,,,91
790,Anguilla,1895,0,,,,,91
791,Anguilla,1896,0,,,,,91
792,Anguilla,1897,0,,,,,91
793,Anguilla,1898,0,,,,,91
794,Anguilla,1899,0,,,,,91
795,Anguilla,1900,0,,0,3980,,91
796,Anguilla,1901,0,,,,,91
797,Anguilla,1902,0,,,,,91
798,Anguilla,1903,0,,,,,91
799,Anguilla,1904,0,,,,,91
800,Anguilla,1905,0,,,,,91
801,Anguilla,1906,0,,,,,91
802,Anguilla,1907,0,,,,,91
803,Anguilla,1908,0,,,,,91
804,Anguilla,1909,0,,,,,91
805,Anguilla,1910,0,,0,4160,,91
806,Anguilla,1911,0,,,,,91
807,Anguilla,1912,0,,,,,91
808,Anguilla,1913,0,,,,,91
809,Anguilla,1914,0,,,,,91
810,Anguilla,1915,0,,,,,91
811,Anguilla,1916,0,,,,,91
812,Anguilla,1917,0,,,,,91
813,Anguilla,1918,0,,,,,91
814,Anguilla,1919,0,,,,,91
